name,mos
loot_Octree-Lifting_R01.ply,1
loot_Octree-Lifting_R02.ply,1
loot_Octree-Lifting_R03.ply,1.475
loot_Octree-Lifting_R04.ply,2.725
loot_Octree-Lifting_R05.ply,3.475
loot_Octree-Lifting_R06.ply,4.3
loot_Octree-RAHT_R01.ply,1
loot_Octree-RAHT_R02.ply,1
loot_Octree-RAHT_R03.ply,1.175
loot_Octree-RAHT_R04.ply,2.25
loot_Octree-RAHT_R05.ply,2.75
loot_Octree-RAHT_R06.ply,4.175
loot_TriSoup-Lifting_R01.ply,1.025
loot_TriSoup-Lifting_R02.ply,1.25
loot_TriSoup-Lifting_R03.ply,1.4
loot_TriSoup-Lifting_R04.ply,1.725
loot_TriSoup-Lifting_R05.ply,2.675
loot_TriSoup-Lifting_R06.ply,4.7
loot_TriSoup-RAHT_R01.ply,1
loot_TriSoup-RAHT_R02.ply,1.075
loot_TriSoup-RAHT_R03.ply,1.075
loot_TriSoup-RAHT_R04.ply,1.55
loot_TriSoup-RAHT_R05.ply,2.65
loot_TriSoup-RAHT_R06.ply,4.4
loot_VPCC_R01.ply,1.3
loot_VPCC_R02.ply,1.775
loot_VPCC_R03.ply,2.4
loot_VPCC_R04.ply,3.075
loot_VPCC_R05.ply,3.1
romanoillamp_Octree-Lifting_R01.ply,1
romanoillamp_Octree-Lifting_R02.ply,1.05
romanoillamp_Octree-Lifting_R03.ply,1.775
romanoillamp_Octree-Lifting_R04.ply,2.75
romanoillamp_Octree-Lifting_R05.ply,4.45
romanoillamp_Octree-Lifting_R06.ply,4.925
romanoillamp_Octree-RAHT_R01.ply,1
romanoillamp_Octree-RAHT_R02.ply,1
romanoillamp_Octree-RAHT_R03.ply,1.475
romanoillamp_Octree-RAHT_R04.ply,2.925
romanoillamp_Octree-RAHT_R05.ply,4.6
romanoillamp_Octree-RAHT_R06.ply,4.65
romanoillamp_TriSoup-Lifting_R01.ply,1.075
romanoillamp_TriSoup-Lifting_R02.ply,1.825
romanoillamp_TriSoup-Lifting_R03.ply,2.475
romanoillamp_TriSoup-Lifting_R04.ply,3.625
romanoillamp_TriSoup-Lifting_R05.ply,4.625
romanoillamp_TriSoup-Lifting_R06.ply,4.9
romanoillamp_TriSoup-RAHT_R01.ply,1
romanoillamp_TriSoup-RAHT_R02.ply,1.225
romanoillamp_TriSoup-RAHT_R03.ply,2.925
romanoillamp_TriSoup-RAHT_R04.ply,4.5
romanoillamp_TriSoup-RAHT_R05.ply,4.6
romanoillamp_TriSoup-RAHT_R06.ply,4.7
romanoillamp_VPCC_R01.ply,1.525
romanoillamp_VPCC_R02.ply,2.4
romanoillamp_VPCC_R03.ply,2.975
romanoillamp_VPCC_R04.ply,4.2
romanoillamp_VPCC_R05.ply,4.475
